baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,feature_id,name,biotype,description,rank,is_interesting,patient_1,patient_2,patient_3,patient_6,patient_7,patient_8
345.1114216,-1.457865458,0.368259076,-3.958803876,7.53E-05,0.001127566,ENSG00000157349,DDX19B,protein_coding,DEAD-box helicase 19B [Source:HGNC Symbol;Acc:HGNC:2742],700,no,-0.704887013,-1.927117712,-2.09580336,-2.02806071,-0.773672294,-1.222142254
6648.739292,-1.457788452,0.336868555,-4.327469661,1.51E-05,0.000290853,ENSG00000104870,FCGRT,protein_coding,Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621],701,no,-1.989278526,-0.777844563,-2.276822536,-0.944480812,-1.696458045,-1.069727861
147.3369533,-1.448983976,0.423023219,-3.425306012,0.000614107,0.006342507,ENSG00000174010,KLHL15,protein_coding,kelch like family member 15 [Source:HGNC Symbol;Acc:HGNC:29347],702,no,-1.641142337,-0.630513728,-1.320856763,-2.821682617,-1.468735689,-0.881432918
1046.036319,-1.446904923,0.349471143,-4.1402701,3.47E-05,0.000584826,ENSG00000152078,TMEM56,protein_coding,transmembrane protein 56 [Source:HGNC Symbol;Acc:HGNC:26477],703,no,-1.326032297,-0.364804174,-1.411337279,-1.883231993,-1.398197968,-2.277149521
342.6215001,-1.446056971,0.405833545,-3.563177536,0.000366393,0.004182962,ENSG00000069702,TGFBR3,protein_coding,transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774],704,no,-0.992918413,-0.946194157,-0.520388227,-1.560251646,-1.797219545,-2.973312774
3501.67142,-1.444579364,0.421772851,-3.425017424,0.00061476,0.006345026,ENSG00000138030,KHK,protein_coding,ketohexokinase [Source:HGNC Symbol;Acc:HGNC:6315],705,no,-1.361914762,-1.285679328,-2.16337854,-1.871233723,-2.378177401,0.643526438
47599.70296,-1.443065949,0.432661047,-3.335326713,0.000851992,0.008312682,ENSG00000084674,APOB,protein_coding,apolipoprotein B [Source:HGNC Symbol;Acc:HGNC:603],706,no,-1.088979768,-0.247133917,-1.406581256,-3.23330472,-0.431518781,-2.376036322
663.7800548,-1.43540038,0.418053675,-3.433531306,0.000595773,0.006215182,ENSG00000163513,TGFBR2,protein_coding,transforming growth factor beta receptor 2 [Source:HGNC Symbol;Acc:HGNC:11773],707,no,0.376071495,-2.067582159,-1.692409407,-2.527184585,-1.40012814,-1.164768104
440.9636405,-1.435235974,0.405951624,-3.53548524,0.000407027,0.004565785,ENSG00000145439,CBR4,protein_coding,carbonyl reductase 4 [Source:HGNC Symbol;Acc:HGNC:25891],708,no,-1.174647349,0.111474271,-2.143965647,-1.202799696,-1.722521311,-2.403071779
453.9618472,-1.431984789,0.346444153,-4.133378436,3.57E-05,0.000599892,ENSG00000162576,MXRA8,protein_coding,matrix remodeling associated 8 [Source:HGNC Symbol;Acc:HGNC:7542],709,no,-1.024979439,-2.302439897,-1.729923506,-1.651625339,-0.945520199,-0.954297087
520.1315718,-1.431445281,0.397181785,-3.604005358,0.000313351,0.003682166,ENSG00000198805,PNP,protein_coding,purine nucleoside phosphorylase [Source:HGNC Symbol;Acc:HGNC:7892],710,no,-0.564160893,-2.289532311,-1.370556232,-1.812723494,-2.258780824,-0.266229782
792.6521534,-1.429412568,0.334158373,-4.277650006,1.89E-05,0.000351973,ENSG00000119537,KDSR,protein_coding,3-ketodihydrosphingosine reductase [Source:HGNC Symbol;Acc:HGNC:4021],711,no,-1.485919467,-1.057958131,-2.254268235,-1.838957704,-1.120394416,-0.850252628
3723.563591,-1.425416893,0.4325482,-3.295394344,0.000982837,0.009271691,ENSG00000163347,CLDN1,protein_coding,claudin 1 [Source:HGNC Symbol;Acc:HGNC:2032],712,no,0.016511711,-2.261650868,-1.914992672,-2.934206656,-0.423437699,-1.036562024
3786.418054,-1.423890671,0.421527233,-3.37793281,0.000730329,0.007323579,ENSG00000121691,CAT,protein_coding,catalase [Source:HGNC Symbol;Acc:HGNC:1516],713,no,-0.878032697,-0.092641962,-2.486597778,-2.177069832,-2.436803236,-0.445115
180.4404102,-1.420893421,0.429103845,-3.311304329,0.000928622,0.008853741,ENSG00000168918,INPP5D,protein_coding,inositol polyphosphate-5-phosphatase D [Source:HGNC Symbol;Acc:HGNC:6079],714,no,-1.459093149,-2.136995753,-0.466634409,-2.729230042,-0.625733692,-1.178038971
8141.632538,-1.416643951,0.383684102,-3.692214359,0.00022231,0.002807907,ENSG00000115255,REEP6,protein_coding,receptor accessory protein 6 [Source:HGNC Symbol;Acc:HGNC:30078],715,no,-1.590879042,-1.183657739,-2.830732864,-0.421593851,-0.658392006,-1.86676709
1192.552897,-1.416054439,0.403386467,-3.510416324,0.000447406,0.004908182,ENSG00000115594,IL1R1,protein_coding,interleukin 1 receptor type 1 [Source:HGNC Symbol;Acc:HGNC:5993],716,no,-0.295616334,-1.324655428,-1.149004677,-3.046136656,-0.865291222,-1.914884177
756.2104174,-1.41587587,0.406383923,-3.484084355,0.000493824,0.005304932,ENSG00000177469,CAVIN1,protein_coding,caveolae associated protein 1 [Source:HGNC Symbol;Acc:HGNC:9688],717,no,0.178731922,-2.475475538,-1.610053656,-2.189704488,-1.08882172,-1.232872982
527.9971187,-1.409105936,0.368868102,-3.820080748,0.000133408,0.001847027,ENSG00000147454,SLC25A37,protein_coding,solute carrier family 25 member 37 [Source:HGNC Symbol;Acc:HGNC:29786],718,no,-1.413843762,-0.555626517,-1.0476152,-2.131387992,-0.975947716,-2.349363705
575.3447661,-1.407922092,0.418630137,-3.363164686,0.000770544,0.007647795,ENSG00000171497,PPID,protein_coding,peptidylprolyl isomerase D [Source:HGNC Symbol;Acc:HGNC:9257],719,no,-0.989312553,0.38484016,-2.061801508,-2.437028194,-1.495402626,-1.704412478
1626.333737,-1.404598449,0.365673186,-3.841130557,0.000122469,0.001715781,ENSG00000100600,LGMN,protein_coding,legumain [Source:HGNC Symbol;Acc:HGNC:9472],720,no,-0.433496882,-1.766112407,-2.20780319,-2.142265857,-1.153721285,-0.715121177
1579.225362,-1.398561741,0.313874145,-4.455804224,8.36E-06,0.000179199,ENSG00000181061,HIGD1A,protein_coding,HIG1 hypoxia inducible domain family member 1A [Source:HGNC Symbol;Acc:HGNC:29527],721,no,-1.571479138,-1.418669365,-1.923029491,-1.72250272,-1.03278409,-0.720665119
248.3789562,-1.393187353,0.403871953,-3.449576885,0.000561466,0.005900903,ENSG00000115361,ACADL,protein_coding,acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88],722,no,-2.836076763,-0.65332319,-1.42655123,-1.077076289,-1.747340206,-0.744088156
645.3257283,-1.384475647,0.362333885,-3.820994125,0.000132915,0.001843822,ENSG00000256043,CTSO,protein_coding,cathepsin O [Source:HGNC Symbol;Acc:HGNC:2542],723,no,-1.797377212,-0.532826647,-1.158462064,-2.282287777,-0.74875201,-1.787720688
409.0630927,-1.382261521,0.347538879,-3.977286011,6.97E-05,0.001057723,ENSG00000169490,TM2D2,protein_coding,TM2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24127],724,no,-1.963154397,-1.301179607,-1.771155692,-1.424638729,-1.426424884,-0.392717482
78.70213773,-1.376827711,0.420564356,-3.273762244,0.001061259,0.009835175,ENSG00000104643,MTMR9,protein_coding,myotubularin related protein 9 [Source:HGNC Symbol;Acc:HGNC:14596],725,no,-1.647042939,-1.815013145,-0.916291769,-1.338957768,-0.817615641,-1.717056901
240.209287,-1.367046792,0.383481959,-3.564826871,0.000364096,0.004164974,ENSG00000189233,NUGGC,protein_coding,"nuclear GTPase, germinal center associated [Source:HGNC Symbol;Acc:HGNC:33550]",726,no,-1.389965988,-2.104519763,-0.41537785,-2.110474672,-0.955418573,-1.294141673
116.6754877,-1.365409781,0.416608365,-3.277442068,0.001047522,0.009748614,ENSG00000164867,NOS3,protein_coding,nitric oxide synthase 3 [Source:HGNC Symbol;Acc:HGNC:7876],727,no,-0.776810814,-1.974127871,-1.188029727,-1.501552273,-0.605834135,-2.194756366
355.1487987,-1.360293599,0.406605207,-3.345489867,0.000821374,0.008069736,ENSG00000120899,PTK2B,protein_coding,protein tyrosine kinase 2 beta [Source:HGNC Symbol;Acc:HGNC:9612],728,no,-2.230569207,-1.133055345,0.153771398,-2.186451474,-1.436478549,-1.257640235
5700.883554,-1.359770997,0.337685957,-4.026732435,5.66E-05,0.000885913,ENSG00000112306,RPS12,protein_coding,ribosomal protein S12 [Source:HGNC Symbol;Acc:HGNC:10385],729,no,-0.539671982,-1.442413418,-1.973344543,-2.126786499,-0.868313603,-1.209223624
275.161766,-1.353840665,0.370688524,-3.65223247,0.00025997,0.003194217,ENSG00000164117,FBXO8,protein_coding,F-box protein 8 [Source:HGNC Symbol;Acc:HGNC:13587],730,no,-0.450226764,-0.867394745,-1.939354362,-2.003946925,-1.614252946,-1.233510624
814.6355412,-1.348486843,0.363991805,-3.704717586,0.000211626,0.002703767,ENSG00000183617,MRPL54,protein_coding,mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:HGNC:16685],731,no,-0.557741607,-0.359229304,-1.960474653,-1.973843103,-1.544111098,-1.664297998
1352.33755,-1.335943147,0.362617795,-3.684163227,0.000229455,0.002886412,ENSG00000157379,DHRS1,protein_coding,dehydrogenase/reductase 1 [Source:HGNC Symbol;Acc:HGNC:16445],732,no,-2.111396756,-0.226433237,-0.84287036,-1.665839198,-1.990553881,-1.153033286
13338.14964,-1.33503763,0.355347224,-3.756994677,0.000171966,0.00226607,ENSG00000110651,CD81,protein_coding,CD81 molecule [Source:HGNC Symbol;Acc:HGNC:1701],733,no,-1.708714067,-1.249364925,-2.447348943,-0.265564756,-1.321434174,-1.024574253
313.419523,-1.326586702,0.348475506,-3.806829113,0.00014076,0.001930227,ENSG00000172059,KLF11,protein_coding,Kruppel like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811],734,no,-1.214083531,-0.948269494,-1.012704393,-2.226545225,-1.011916329,-1.556405772
413.3220721,-1.319289868,0.379885772,-3.472859387,0.000514945,0.005486268,ENSG00000135597,REPS1,protein_coding,RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15578],735,no,-2.338920643,-1.289644827,-0.399702578,-1.866031531,-0.60993895,-1.42002675
602.2154696,-1.312456832,0.332387979,-3.948568888,7.86E-05,0.00116563,ENSG00000103150,MLYCD,protein_coding,malonyl-CoA decarboxylase [Source:HGNC Symbol;Acc:HGNC:7150],736,no,-1.561788663,-0.609358501,-1.818002864,-1.737507145,-0.810904916,-1.324624676
351.689128,-1.302520855,0.372530943,-3.496409844,0.000471564,0.00512611,ENSG00000105755,ETHE1,protein_coding,"ETHE1, persulfide dioxygenase [Source:HGNC Symbol;Acc:HGNC:23287]",737,no,-2.531368618,-0.59607856,-1.49493939,-1.336790542,-1.015902866,-0.899655732
360.5073047,-1.301424015,0.358686747,-3.628302488,0.000285291,0.003434696,ENSG00000180011,ZADH2,protein_coding,zinc binding alcohol dehydrogenase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28697],738,no,-1.084597874,-0.509579149,-1.845190816,-1.871104493,-1.725365318,-0.766758851
813.6296755,-1.286512016,0.32868494,-3.914119142,9.07E-05,0.001323756,ENSG00000144852,NR1I2,protein_coding,nuclear receptor subfamily 1 group I member 2 [Source:HGNC Symbol;Acc:HGNC:7968],739,no,-0.760224946,-1.274578057,-1.239936768,-1.930609278,-1.778706259,-0.734560649
382.8867701,-1.282254912,0.390411881,-3.284364474,0.001022126,0.009540871,ENSG00000183281,PLGLB1,protein_coding,plasminogen-like B1 [Source:HGNC Symbol;Acc:HGNC:9072],740,no,-0.485769807,-2.341501711,-0.272358246,-1.814286148,-1.400248262,-1.3860569
1477.467705,-1.273686738,0.375841512,-3.388893179,0.000701753,0.007073583,ENSG00000110046,ATG2A,protein_coding,autophagy related 2A [Source:HGNC Symbol;Acc:HGNC:29028],741,no,-2.080304197,-0.269322331,-0.455859621,-2.216920806,-1.254525481,-1.359904836
602.8937395,-1.269771917,0.302986286,-4.190856073,2.78E-05,0.000481884,ENSG00000147471,PLPBP,protein_coding,pyridoxal phosphate binding protein [Source:HGNC Symbol;Acc:HGNC:9457],742,no,-1.21053723,-1.236348,-1.288817225,-1.787164659,-0.875471276,-1.221080947
1243.563987,-1.268166752,0.377158454,-3.362424302,0.000772613,0.007663433,ENSG00000130312,MRPL34,protein_coding,mitochondrial ribosomal protein L34 [Source:HGNC Symbol;Acc:HGNC:14488],743,no,-1.189486168,-0.121134156,-2.55445159,-1.683037067,-1.142529119,-0.943088579
1122.186289,-1.256221408,0.376238112,-3.338899936,0.000841109,0.008227176,ENSG00000087074,PPP1R15A,protein_coding,protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375],744,no,-0.316917691,-1.814360785,-0.575594186,-1.932085961,-0.753129057,-2.13252117
1534.897273,-1.226595699,0.328671712,-3.73197831,0.000189982,0.002469923,ENSG00000110063,DCPS,protein_coding,"decapping enzyme, scavenger [Source:HGNC Symbol;Acc:HGNC:29812]",745,no,-1.287246658,-1.86558197,-1.002152505,-1.839590641,-0.786769674,-0.598857612
804.1570489,-1.224078146,0.312270481,-3.919929098,8.86E-05,0.00129468,ENSG00000142552,RCN3,protein_coding,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145],746,no,-1.208120644,-1.090334247,-1.242432472,-1.859234543,-0.624987505,-1.321396208
44505.75317,-1.218848702,0.343916793,-3.544022066,0.000394072,0.004445628,ENSG00000172482,AGXT,protein_coding,alanine--glyoxylate and serine--pyruvate aminotransferase [Source:HGNC Symbol;Acc:HGNC:341],747,no,-0.568978861,-0.550714708,-2.312462144,-1.469014858,-1.406241384,-1.033349622
13101.47481,-1.215148663,0.366986464,-3.311153903,0.000929121,0.008853741,ENSG00000229117,RPL41,protein_coding,ribosomal protein L41 [Source:HGNC Symbol;Acc:HGNC:10354],748,no,-0.269248601,-1.072958817,-1.56292206,-2.106264986,-1.919023367,-0.345745113
416.2121874,-1.213755591,0.366210413,-3.31436668,0.00091851,0.008794938,ENSG00000069667,RORA,protein_coding,RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258],749,no,-1.228780509,-0.119642079,-1.577336272,-1.897937065,-0.798945551,-1.641194056
876.54013,-1.200021643,0.360688532,-3.327030213,0.000877769,0.008526659,ENSG00000088926,F11,protein_coding,coagulation factor XI [Source:HGNC Symbol;Acc:HGNC:3529],750,no,-0.389572694,-0.534252866,-0.917657034,-1.436302391,-2.05212705,-1.869046306
483.0689312,-1.19705784,0.339560907,-3.525311115,0.000422986,0.004696715,ENSG00000148572,NRBF2,protein_coding,nuclear receptor binding factor 2 [Source:HGNC Symbol;Acc:HGNC:19692],751,no,-0.256498232,-1.315013405,-1.519612042,-1.605346828,-0.983481388,-1.481312095
764.5726072,-1.192270579,0.364520456,-3.27079197,0.001072468,0.009921285,ENSG00000167705,RILP,protein_coding,Rab interacting lysosomal protein [Source:HGNC Symbol;Acc:HGNC:30266],752,no,-1.243797112,0.056712423,-1.888574893,-1.798493818,-1.333249375,-0.900214159
1882.94071,-1.1913987,0.341145223,-3.492350526,0.000478789,0.005179268,ENSG00000140526,ABHD2,protein_coding,abhydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18717],753,no,-0.931186371,-0.726596117,-2.384987101,-1.390120434,-0.863862756,-0.911632037
243.6266643,-1.184362787,0.332821937,-3.558547842,0.000372911,0.004243912,ENSG00000110237,ARHGEF17,protein_coding,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726],754,no,-0.622548377,-1.592715835,-1.158577553,-1.307710765,-1.32396285,-1.105925754
1283.335299,-1.168876674,0.327286198,-3.571420609,0.00035505,0.004076512,ENSG00000157514,TSC22D3,protein_coding,TSC22 domain family member 3 [Source:HGNC Symbol;Acc:HGNC:3051],755,no,-0.504108512,-0.807555676,-1.492011037,-1.79959967,-1.575954432,-0.837809937
3010.655881,-1.161312021,0.332284357,-3.494934367,0.000474178,0.00514686,ENSG00000133872,SARAF,protein_coding,store-operated calcium entry associated regulatory factor [Source:HGNC Symbol;Acc:HGNC:28789],756,no,-0.25882758,-1.025873292,-0.81069996,-1.846335869,-1.431919962,-1.580218589
2625.583695,-1.154725189,0.349529694,-3.303654047,0.000954335,0.00904957,ENSG00000166816,LDHD,protein_coding,lactate dehydrogenase D [Source:HGNC Symbol;Acc:HGNC:19708],757,no,-0.780898685,-0.21115724,-2.197772299,-1.317453229,-1.468169425,-0.961819073
616.3840331,-1.150059478,0.340169804,-3.380839407,0.000722648,0.007258202,ENSG00000085117,CD82,protein_coding,CD82 molecule [Source:HGNC Symbol;Acc:HGNC:6210],758,no,-0.945969208,-0.288719102,-1.470372286,-1.676240985,-1.6513595,-0.860391262
1436.541725,-1.145382324,0.329657668,-3.474459825,0.000511883,0.005468658,ENSG00000115042,FAHD2A,protein_coding,fumarylacetoacetate hydrolase domain containing 2A [Source:HGNC Symbol;Acc:HGNC:24252],759,no,-1.043138874,-0.805533488,-2.099822812,-1.284834919,-1.160266634,-0.500900533
603.2511648,-1.131857472,0.320895144,-3.527187904,0.000419999,0.004676928,ENSG00000138777,PPA2,protein_coding,pyrophosphatase (inorganic) 2 [Source:HGNC Symbol;Acc:HGNC:28883],760,no,-0.417522378,-1.003569538,-1.080745176,-1.587186364,-1.539384064,-1.153133812
1138.807742,-1.129831887,0.329257092,-3.431458013,0.000600346,0.006250283,ENSG00000137509,PRCP,protein_coding,prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344],761,no,-1.336342099,-2.074355319,-0.830695904,-0.641356224,-0.755615203,-1.168940682
1942.865156,-1.117328089,0.336724346,-3.318227812,0.000905906,0.008701964,ENSG00000113269,RNF130,protein_coding,ring finger protein 130 [Source:HGNC Symbol;Acc:HGNC:18280],762,no,-0.421848762,-0.563063105,-1.176353316,-2.007228314,-1.525814602,-1.019469872
1009.658627,-1.084270088,0.297726407,-3.641833787,0.000270703,0.003306153,ENSG00000141401,IMPA2,protein_coding,inositol monophosphatase 2 [Source:HGNC Symbol;Acc:HGNC:6051],763,no,-0.685539651,-1.217440596,-1.28718905,-0.855127097,-1.516116928,-0.953857226
2253.295087,-1.057813525,0.285018918,-3.711380041,0.000206132,0.002648835,ENSG00000051108,HERPUD1,protein_coding,homocysteine inducible ER protein with ubiquitin like domain 1 [Source:HGNC Symbol;Acc:HGNC:13744],764,no,-0.943165683,-1.576150854,-1.000106592,-0.886197758,-1.071887993,-0.877863663
6781.547794,-1.005575213,0.300569548,-3.345565839,0.000821149,0.008069736,ENSG00000184232,OAF,protein_coding,out at first homolog [Source:HGNC Symbol;Acc:HGNC:28752],765,no,-1.270033534,-0.4014637,-0.780815861,-0.938188281,-1.554228283,-1.086703075
7770.340069,1.115465387,0.316746978,3.521629141,0.000428904,0.004738696,ENSG00000172270,BSG,protein_coding,basigin (Ok blood group) [Source:HGNC Symbol;Acc:HGNC:1116],154,no,1.016022699,0.854092462,0.983829645,0.853153647,2.138694176,0.886318718
1887.078277,1.127276926,0.294268552,3.830776068,0.00012774,0.001779985,ENSG00000198952,SMG5,protein_coding,"SMG5, nonsense mediated mRNA decay factor [Source:HGNC Symbol;Acc:HGNC:24644]",153,no,1.023169148,1.220019546,1.255850571,0.519284882,1.342334793,1.398840122
280.8093231,1.160273982,0.329572539,3.52054205,0.000430666,0.004751403,ENSG00000135775,COG2,protein_coding,component of oligomeric golgi complex 2 [Source:HGNC Symbol;Acc:HGNC:6546],152,no,1.296373533,1.56357619,1.385035037,0.61810325,0.942808926,1.152245598
570.6134191,1.191167074,0.331968171,3.588196633,0.000332973,0.003877526,ENSG00000100439,ABHD4,protein_coding,abhydrolase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:20154],151,no,1.655496171,1.360227477,0.244216361,1.379714356,1.354038865,1.125227594
834.1696009,1.192614651,0.333388395,3.577253046,0.000347224,0.004010386,ENSG00000132694,ARHGEF11,protein_coding,Rho guanine nucleotide exchange factor 11 [Source:HGNC Symbol;Acc:HGNC:14580],150,no,1.294938321,1.454747298,2.037295744,0.777931722,0.528976585,1.070687266
264.3736053,1.216555254,0.336729055,3.612860948,0.000302837,0.003588197,ENSG00000152977,ZIC1,protein_coding,Zic family member 1 [Source:HGNC Symbol;Acc:HGNC:12872],149,no,0.625975556,1.530346707,1.319775589,0.944073546,1.372981285,1.513221412
1421.656712,1.220714843,0.33649231,3.627764461,0.000285886,0.003434835,ENSG00000143537,ADAM15,protein_coding,ADAM metallopeptidase domain 15 [Source:HGNC Symbol;Acc:HGNC:193],148,no,1.508765067,1.101449456,1.400543483,0.13852636,1.846451466,1.293572023
2420.487145,1.2216371,0.335506067,3.641177369,0.000271394,0.003310081,ENSG00000162889,MAPKAPK2,protein_coding,mitogen-activated protein kinase-activated protein kinase 2 [Source:HGNC Symbol;Acc:HGNC:6887],147,no,1.746675839,1.10068994,1.966526682,0.56176245,0.561235809,1.395485563
128.0084855,1.225447526,0.367570333,3.333913042,0.000856334,0.008344555,ENSG00000133059,DSTYK,protein_coding,dual serine/threonine and tyrosine protein kinase [Source:HGNC Symbol;Acc:HGNC:29043],146,no,1.558965869,1.240840089,0.759326035,1.049027234,1.502492018,1.263179844
753.2387548,1.252487222,0.317023795,3.950767236,7.79E-05,0.001156079,ENSG00000163348,PYGO2,protein_coding,pygopus family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:30257],145,no,0.589577844,1.813506774,1.543100599,1.032647114,1.295612469,1.236639855
162.7349771,1.260241672,0.377522079,3.338193292,0.000843251,0.008238131,ENSG00000165185,KIAA1958,protein_coding,KIAA1958 [Source:HGNC Symbol;Acc:HGNC:23427],144,no,0.693108915,1.34483781,1.54467923,1.475278563,0.592434143,1.894074246
1105.366311,1.26923786,0.36074828,3.518347646,0.000434243,0.004784071,ENSG00000102125,TAZ,protein_coding,tafazzin [Source:HGNC Symbol;Acc:HGNC:11577],143,no,0.712569632,2.311147002,1.494002866,1.166757982,1.625116689,0.306420695
414.7904471,1.272043806,0.336623405,3.778833514,0.000157565,0.002108515,ENSG00000117153,KLHL12,protein_coding,kelch like family member 12 [Source:HGNC Symbol;Acc:HGNC:19360],142,no,2.094699187,1.549983671,1.122351938,1.081133914,0.778689546,1.012529163
950.5980657,1.277494342,0.32081359,3.982045588,6.83E-05,0.001039808,ENSG00000135862,LAMC1,protein_coding,laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492],141,no,0.541221653,1.243278914,1.746239381,0.982380308,1.41183608,1.734113374
247.5555548,1.286698474,0.392388478,3.279144388,0.001041223,0.009698443,ENSG00000184678,HIST2H2BE,protein_coding,histone cluster 2 H2B family member e [Source:HGNC Symbol;Acc:HGNC:4760],140,no,1.967294164,0.761563659,0.481557418,2.162020063,0.718299563,1.608727381
634.0158166,1.293078878,0.372876053,3.467851762,0.000524637,0.005562796,ENSG00000109066,TMEM104,protein_coding,transmembrane protein 104 [Source:HGNC Symbol;Acc:HGNC:25984],139,no,1.00092936,1.454752629,0.205729719,2.384972863,1.008705622,1.689955711
795.5205567,1.29888254,0.34277865,3.789274912,0.000151088,0.002032351,ENSG00000141858,SAMD1,protein_coding,sterile alpha motif domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17958],138,no,0.770042389,0.788883986,2.070233803,1.253564538,1.972778924,0.961221364
617.2569576,1.30082032,0.392665479,3.312795218,0.000923686,0.008823616,ENSG00000044090,CUL7,protein_coding,cullin 7 [Source:HGNC Symbol;Acc:HGNC:21024],137,no,0.471351762,1.439604239,2.334313925,0.558022676,2.281059749,0.755696096
292.9193759,1.335488761,0.370723064,3.602389201,0.000315306,0.003702339,ENSG00000112312,GMNN,protein_coding,"geminin, DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]",136,no,1.106601397,1.80801183,1.797110409,0.555982946,0.713691308,2.008473228
1357.463347,1.338098753,0.396200977,3.377323204,0.00073195,0.00733036,ENSG00000169174,PCSK9,protein_coding,proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001],135,no,1.030365811,1.366604625,0.07779849,1.331510583,1.352350207,2.92736757
1288.42127,1.339198246,0.37443788,3.576556537,0.00034815,0.004018092,ENSG00000169241,SLC50A1,protein_coding,solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657],134,no,0.771305774,2.24556704,1.998528884,0.106401871,1.504504723,1.375965466
755.2771004,1.34597432,0.370986303,3.628097075,0.000285518,0.003434696,ENSG00000132196,HSD17B7,protein_coding,hydroxysteroid 17-beta dehydrogenase 7 [Source:HGNC Symbol;Acc:HGNC:5215],133,no,2.140475568,1.305545779,1.26026673,0.371948268,0.764258678,2.243837701
2639.103393,1.355921693,0.311820528,4.348404194,1.37E-05,0.000266754,ENSG00000160685,ZBTB7B,protein_coding,zinc finger and BTB domain containing 7B [Source:HGNC Symbol;Acc:HGNC:18668],132,no,2.18822151,1.524797302,1.305906232,1.111941961,1.077643263,0.945261039
197.0197976,1.363189792,0.397683521,3.427825692,0.000608436,0.006304908,ENSG00000163918,RFC4,protein_coding,replication factor C subunit 4 [Source:HGNC Symbol;Acc:HGNC:9972],131,no,0.307153372,1.184310644,1.806957704,1.835623596,0.847994285,2.148212251
262.4584636,1.373411482,0.404350433,3.39658714,0.000682318,0.006913594,ENSG00000168496,FEN1,protein_coding,flap structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:3650],130,no,1.551013498,1.992341777,0.461981879,0.511814951,1.279050424,2.456602027
946.4331345,1.377844419,0.378759222,3.637784476,0.000274993,0.003337547,ENSG00000080573,COL5A3,protein_coding,collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864],129,no,0.979739738,2.647432229,0.251081669,1.593916031,1.532285245,1.269220183
253.8910157,1.378042954,0.36271096,3.79928678,0.000145113,0.001972496,ENSG00000105738,SIPA1L3,protein_coding,signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801],128,no,0.810237009,1.744359025,0.555956295,1.833252691,1.675481694,1.625082009
1124.627876,1.407972316,0.360944994,3.900794694,9.59E-05,0.001387051,ENSG00000072274,TFRC,protein_coding,transferrin receptor [Source:HGNC Symbol;Acc:HGNC:11763],127,no,2.121739863,1.277186564,0.403961226,0.781820999,1.834648005,2.017708933
2112.721006,1.447152825,0.360107678,4.018666948,5.85E-05,0.000914019,ENSG00000071859,FAM50A,protein_coding,family with sequence similarity 50 member A [Source:HGNC Symbol;Acc:HGNC:18786],126,no,1.251501464,2.202207678,1.674573026,0.501341637,2.253309006,0.793323794
250.2770667,1.479011375,0.418282661,3.535913662,0.000406367,0.004565785,ENSG00000139190,VAMP1,protein_coding,vesicle associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:12642],125,no,0.868566281,0.9748882,0.548511483,1.43130864,2.557086993,2.57132228
101.9564877,1.484354965,0.453095796,3.276028992,0.001052778,0.009779932,ENSG00000213865,C8orf44,protein_coding,chromosome 8 open reading frame 44 [Source:HGNC Symbol;Acc:HGNC:25646],124,no,0.707306634,2.375986508,1.340575488,1.581208286,2.4539935,0.543414991
9980.158469,1.496726101,0.426730189,3.507429613,0.000452458,0.004949617,ENSG00000176046,NUPR1,protein_coding,"nuclear protein 1, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:29990]",123,no,1.356400483,1.61503026,0.848134421,3.570737913,0.222234133,1.575847243
1041.733615,1.499466081,0.339608227,4.415281974,1.01E-05,0.000210475,ENSG00000101986,ABCD1,protein_coding,ATP binding cassette subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:61],122,no,0.876657478,1.795566173,1.422681485,1.724994551,2.350157689,0.832200801
